"PostCode","shortPostcode","Year","PAON","Price"
"S75 6PP","S75","2021","S",237000
"HG3 5PG","HG3","2021","S",650000
"LS29 6FA","LS29","2021","T",410237
"OX13 6AG","OX13","2021","S",451000
"RG8 7HL","RG8","2021","T",610000
"S26 2AX","S26","2021","S",451000
"YO26 8EZ","YO26","2021","D",575000
"OX18 2HL","OX18","2021","D",870000
"YO62 4AT","YO62","2021","S",265000
"YO32 9NT","YO32","2021","T",298000
"YO26 5FA","YO26","2021","F",280000
"YO51 9DN","YO51","2021","T",190000
"YO23 3AA","YO23","2021","F",225000
"S35 7EG","S35","2021","S",368500
"BD23 3PH","BD23","2021","F",242500
"YO24 3DW","YO24","2021","F",110000
"HG3 1ZG","HG3","2021","T",360000
"OX29 9QU","OX29","2021","T",688000
"OX3 8AS","OX3","2021","T",415000
"OX7 7AH","OX7","2021","S",295000
"DN8 5BB","DN8","2021","F",95000
"YO24 3DW","YO24","2021","F",102000
"TS13 5HR","TS13","2021","F",190000
"OX27 7PX","OX27","2021","F",235000
"OX3 9SU","OX3","2021","D",995000
"WF2 9AA","WF2","2021","F",59950
"BD13 3EG","BD13","2021","S",353000
"HD7 5UW","HD7","2021","F",135000
"HX3 0TE","HX3","2021","S",260000
"LS12 4EP","LS12","2021","F",144000
"WF3 2FJ","WF3","2021","F",120000
"WF1 5TN","WF1","2021","S",7e+05
"BD20 5PY","BD20","2021","T",145000
"HX4 9PN","HX4","2021","T",195000
"LS27 8WQ","LS27","2021","F",115000
"LS25 2DN","LS25","2021","T",385000
"LS29 6GA","LS29","2021","F",95000
"LS26 8RE","LS26","2021","F",90000
"BD16 1NB","BD16","2021","S",130000
"BD20 6TS","BD20","2021","F",102000
"LS23 6AP","LS23","2021","T",245000
"LS29 0RQ","LS29","2021","S",650000
"LS9 0DS","LS9","2021","F",115950
"LS18 5SR","LS18","2021","F",135000
"DN5 8LL","DN5","2021","F",85000
"DN10 6JL","DN10","2021","F",92500
"DN3 3RL","DN3","2021","F",95000
"S26 6SW","S26","2021","T",1e+05
"S73 8BQ","S73","2021","F",82000
"DN10 6BF","DN10","2021","F",143000
"S36 7AD","S36","2021","F",123500
"S66 1BL","S66","2021","F",165000
"S66 1AG","S66","2021","F",120000
"DN3 1AA","DN3","2021","T",127500
"S73 0FF","S73","2021","T",162500
"S66 1EG","S66","2021","F",155000
"DN11 9QX","DN11","2021","T",228000
"S63 8FT","S63","2021","S",195000
"S35 9TZ","S35","2021","F",145000
"S35 9TZ","S35","2021","F",132500
"YO13 9AE","YO13","2021","T",132000
"OX44 9EE","OX44","2021","O",945000
"OX3 9FG","OX3","2021","F",275000
"S26 6RB","S26","2021","O",507500
"BD22 7HP","BD22","2021","T",137000
"LS12 5DT","LS12","2021","T",345000
"LS16 9BQ","LS16","2021","F",660000
"DN7 5BJ","DN7","2021","S",75000
"BD13 5JX","BD13","2021","T",365000
"S75 6GP","S75","2021","D",445000
"S73 0EF","S73","2021","F",77500
"DN10 6NT","DN10","2021","T",158500
"WF8 3DZ","WF8","2021","T",420000
"S36 7AB","S36","2021","F",166000
"BD22 7JL","BD22","2021","T",150000
"HX2 7RZ","HX2","2021","T",137500
"S75 4LD","S75","2021","T",575000
"WF3 2GB","WF3","2021","F",117000
"OX33 1AR","OX33","2021","S",475000
"OX2 9BS","OX2","2021","F",340000
"OX39 4LT","OX39","2021","T",420000
"BD22 9NP","BD22","2021","T",299995
"LS26 9EA","LS26","2021","F",78000
"LS8 2BL","LS8","2021","F",148000
"OX33 1HY","OX33","2021","F",290000
"OX3 7SL","OX3","2021","F",205000
"BD22 9NP","BD22","2021","D",270000
"OX4 3TG","OX4","2021","F",205000
"BD20 0ET","BD20","2021","F",265000
"HD3 3BZ","HD3","2021","F",80000
"LS27 8QZ","LS27","2021","F",110000
"OX3 9AY","OX3","2021","F",340000
"OX27 9AR","OX27","2021","F",240000
"OX17 3FJ","OX17","2021","F",225000
"OX12 9RG","OX12","2021","F",280000
"OX7 6BA","OX7","2021","T",285000
"LS20 9AA","LS20","2021","F",350000
"LS25 6AA","LS25","2021","F",140000
"LS28 6ER","LS28","2021","F",58000
"RG8 9LU","RG8","2021","O",175000
"LS18 5DU","LS18","2021","T",310000
"HD3 4ZQ","HD3","2021","F",70000
"HD9 3TQ","HD9","2021","F",2e+05
"LS23 6LE","LS23","2021","F",210000
"S64 5SQ","S64","2021","O",35000
"HD9 6QL","HD9","2021","D",561000
"BD17 7PT","BD17","2021","F",121000
"HD7 4HG","HD7","2021","F",141500
"LS18 5SR","LS18","2021","F",150000
"LS27 8LD","LS27","2021","F",105000
"LS18 5GN","LS18","2021","F",134000
"HX2 8QL","HX2","2021","F",57000
"LS10 1EU","LS10","2021","F",124950
"YO11 2BP","YO11","2021","F",94000
"S20 3GH","S20","2021","O",48000
"DN6 8QU","DN6","2021","F",61500
"YO17 6RW","YO17","2021","O",5000
"LS25 4DY","LS25","2021","O",3050000
"OX17 3SN","OX17","2021","O",360000
"RG8 7EP","RG8","2021","O",40000
"OX25 2AZ","OX25","2021","F",259950
"LS25 2GH","LS25","2021","F",240000
"WF2 9AA","WF2","2021","F",63000
"LS13 1HW","LS13","2021","F",250000
"OX3 7HQ","OX3","2021","F",246000
"LS29 6LD","LS29","2021","O",165000
"DN3 1DA","DN3","2021","T",125000
"DN6 0LF","DN6","2021","O",62700
"S6 6GQ","S6","2021","S",9e+05
"LA2 7EB","LA2","2022","T",175000
"BD20 8FG","BD20","2022","F",275000
"YO13 0PZ","YO13","2022","F",275000
"BD23 6BQ","BD23","2022","S",450000
"YO61 3EQ","YO61","2022","O",252000
"DN4 7AW","DN4","2022","F",72000
"S72 7BF","S72","2022","O",144000
"YO17 8PS","YO17","2022","S",255000
"OX12 9RG","OX12","2022","O",245000
"OX3 9GQ","OX3","2022","O",1103740
"LA6 3BJ","LA6","2022","T",135000
"OX3 7SL","OX3","2022","F",130000
"OX25 1TG","OX25","2022","D",575000
"YO17 6SN","YO17","2022","T",220000
"TS9 6SA","TS9","2022","F",220000
"HG3 2GP","HG3","2022","F",350000
"OX3 9DB","OX3","2022","F",3e+05
"OX15 0UU","OX15","2022","F",348000
"OX29 8HQ","OX29","2022","F",205000
"DN14 0HS","DN14","2022","T",1e+05
"OX3 8SY","OX3","2022","F",225000
"OX44 9DP","OX44","2022","S",710000
"OX33 1UT","OX33","2022","T",595000
"HG3 4ED","HG3","2022","F",193000
"BD22 0HG","BD22","2022","S",229950
"OX25 1PA","OX25","2022","F",150000
"YO24 1QR","YO24","2022","F",325000
"YO51 9GY","YO51","2022","F",250000
"DN8 5BB","DN8","2022","F",85000
"OX44 9JB","OX44","2022","T",325000
"OX1 5LX","OX1","2022","F",280000
"S35 7AF","S35","2022","T",186000
"YO14 0HZ","YO14","2022","F",190000
"HG3 1QN","HG3","2022","T",750000
"BD10 9UQ","BD10","2022","F",101000
"HD9 7EP","HD9","2022","T",330000
"LS29 7JJ","LS29","2022","F",197500
"LS12 3DH","LS12","2022","F",82000
"LS18 5GN","LS18","2022","F",145000
"BD23 3EG","BD23","2022","F",215000
"DL6 2QT","DL6","2022","F",132000
"HX2 6TW","HX2","2022","F",175000
"LS14 3HB","LS14","2022","F",127500
"BD10 8AW","BD10","2022","F",65000
"LS29 7PL","LS29","2022","F",230000
"WF4 2PB","WF4","2022","S",270000
"BD10 8AW","BD10","2022","F",43500
"BD19 4HE","BD19","2022","F",120000
"LS18 4GS","LS18","2022","F",213000
"BD14 6PN","BD14","2022","F",75000
"LS18 4GS","LS18","2022","F",240000
"BD20 7EF","BD20","2022","F",193000
"YO61 1LW","YO61","2022","D",285000
"WF9 5FW","WF9","2022","D",320000
"LS25 5LD","LS25","2022","S",620000
"LS20 8LY","LS20","2022","F",155000
"BD3 7FF","BD3","2022","F",89995
"HX2 6AU","HX2","2022","F",171000
"LS10 1HG","LS10","2022","F",218000
"BD20 5AG","BD20","2022","F",97500
"LS27 7LZ","LS27","2022","F",112500
"HD3 4ZN","HD3","2022","F",141000
"LS18 4FA","LS18","2022","F",52500
"TS9 5EP","TS9","2022","F",156000
"YO23 7DN","YO23","2022","T",228000
"LS29 6QJ","LS29","2022","F",192000
"BD22 9HL","BD22","2022","F",350000
"LS16 9HJ","LS16","2022","F",250000
"BD16 2AJ","BD16","2022","F",99500
"BD22 8LE","BD22","2022","F",112000
"HX3 6PG","HX3","2022","F",73500
"LS29 6FD","LS29","2022","T",511779
"WF3 2FJ","WF3","2022","F",125000
"DN3 2HZ","DN3","2022","F",76000
"DN4 7PG","DN4","2022","F",112000
"DL8 4NF","DL8","2022","F",175000
"YO31 9PR","YO31","2022","F",175000
"HG4 3LS","HG4","2022","S",390000
"S74 9DH","S74","2022","F",95000
"DN3 2BG","DN3","2022","F",102000
"OX28 5DG","OX28","2022","F",310000
"OX28 5DG","OX28","2022","F",340000
"YO12 4LU","YO12","2022","T",205000
"OX3 9FW","OX3","2022","F",445000
"S36 2UA","S36","2022","F",51000
"S20 4TR","S20","2022","F",50000
"S35 7EB","S35","2022","T",40000
"HG3 5LB","HG3","2022","F",215000
"S74 9JZ","S74","2022","F",62500
"YO51 9LH","YO51","2022","F",119000
"DN5 7ZA","DN5","2022","F",88000
"OX13 5EA","OX13","2022","S",770000
"YO17 9EU","YO17","2022","F",132500
"S70 5US","S70","2022","F",125000
"S70 5US","S70","2022","F",105000
"DL8 3HQ","DL8","2022","D",534000
"BD20 8FG","BD20","2022","F",312500
"YO32 4DU","YO32","2022","F",169313
"S35 7AF","S35","2022","T",162000
"S2 5AW","S2","2022","F",190000
"DN9 3BA","DN9","2022","S",135500
"YO7 1RG","YO7","2022","F",136500
"YO7 1RG","YO7","2022","F",128000
"HG3 3NE","HG3","2022","D",8e+05
"OX17 3FJ","OX17","2022","F",230000
"S2 5QY","S2","2022","F",140000
"DN5 7ZA","DN5","2022","F",105000
"S35 9ZQ","S35","2022","F",80000
"YO21 1RW","YO21","2022","F",295000
"YO19 4SQ","YO19","2022","O",1550000
"YO60 7PZ","YO60","2022","S",313000
"YO13 0SA","YO13","2022","S",430000
"S71 5HH","S71","2022","T",138000
"DN10 6NB","DN10","2022","F",2e+05
"S35 9WX","S35","2022","F",80000
"DN8 5BB","DN8","2022","F",95000
"DN8 5BB","DN8","2022","F",93750
"S66 3QS","S66","2022","F",108000
"OX7 6LJ","OX7","2022","T",620000
"LS29 0DQ","LS29","2022","T",915000
"LS29 6FB","LS29","2022","F",130000
"LS29 6FB","LS29","2022","F",160000
"LS10 3TH","LS10","2022","F",70000
"BD17 7PN","BD17","2022","F",140000
"BD10 8DF","BD10","2022","F",148950
"S71 5EH","S71","2022","F",92000
"DN5 7EG","DN5","2022","T",167000
"LS20 9HZ","LS20","2022","F",80000
"HD7 4HG","HD7","2022","F",87500
"WF3 2AU","WF3","2022","S",160000
"WF3 2FH","WF3","2022","F",120000
"S75 3TU","S75","2022","F",162000
"S75 3LT","S75","2022","F",120000
"BD10 8AW","BD10","2022","F",49000
"LS19 7ED","LS19","2022","F",165000
"HX4 9NB","HX4","2022","D",460000
"LS27 8DP","LS27","2022","F",90000
"LS20 9BR","LS20","2022","F",245000
"BD10 8DF","BD10","2022","F",152500
"LS18 4GS","LS18","2022","F",255000
"LS20 9AU","LS20","2022","F",125000
"LS18 4TT","LS18","2022","F",135000
"HD8 0TX","HD8","2022","F",150000
"LS27 8LD","LS27","2022","F",92500
"HX6 4RZ","HX6","2022","F",180000
"LS14 3HB","LS14","2022","F",118000
"HD8 0LF","HD8","2022","S",290000
"HX6 4HT","HX6","2022","F",232000
"BD13 1DG","BD13","2022","F",90000
"LS6 1FH","LS6","2022","F",231000
"LS6 1FH","LS6","2022","F",317500
"LS25 2DU","LS25","2022","S",203000
"BD20 5RP","BD20","2022","F",220000
"BD20 6SE","BD20","2022","F",80000
"LS10 1HR","LS10","2022","F",130000
"HD7 5UN","HD7","2022","F",110000
"LS10 1HR","LS10","2022","F",222500
"LS29 6FZ","LS29","2022","F",316000
"LS19 7BW","LS19","2022","F",142500
"HX2 6AD","HX2","2022","F",120000
"BD22 9QU","BD22","2022","T",214995
"BD22 8RB","BD22","2022","F",165000
"LS29 6GE","LS29","2022","F",645000
"HD7 4HG","HD7","2022","F",110000
"LS27 8LD","LS27","2022","F",117995
"HX2 6TW","HX2","2022","F",255000
"LS21 1NH","LS21","2022","T",1225000
"LS18 5NG","LS18","2022","F",176000
"LS18 5GY","LS18","2022","F",166500
"LS27 0RA","LS27","2022","F",90000
"LS13 4BN","LS13","2022","F",82000
"LS29 6FB","LS29","2022","F",168000
"LS29 6GH","LS29","2022","F",235000
"WF7 7JJ","WF7","2022","S",205000
"DN3 1BY","DN3","2022","F",101250
"LS23 6HA","LS23","2022","F",330000
"LS27 8EB","LS27","2022","F",57500
"BD15 0DP","BD15","2022","F",1e+05
"HX3 7FB","HX3","2022","D",695000
"DN4 7AP","DN4","2022","F",140000
"S66 1BL","S66","2022","F",170000
"S75 4AT","S75","2022","T",357000
"S75 3LT","S75","2022","F",130000
"S25 2RJ","S25","2022","O",595000
"S73 0FF","S73","2022","T",181000
"DN6 9EL","DN6","2022","T",152500
"S36 3ST","S36","2022","F",2e+05
"DN6 7SN","DN6","2022","D",196000
"S36 9PT","S36","2022","T",340000
"S60 4JT","S60","2022","F",182500
"LS18 4FB","LS18","2022","S",250000
"LS20 9BR","LS20","2022","F",190000
"LS27 8EF","LS27","2022","O",303000
"LS27 7WP","LS27","2022","F",112000
"BD20 6TS","BD20","2022","O",121000
"HX2 6AU","HX2","2022","F",145000
"HX4 8ES","HX4","2022","F",125000
"LS10 1HR","LS10","2022","F",135000
"BD10 8AW","BD10","2022","F",55000
"LS10 1HP","LS10","2022","F",218000
"LS29 6QY","LS29","2022","F",377750
"LS6 1FH","LS6","2022","F",179950
"BD20 0AH","BD20","2022","F",87000
"LS10 1HP","LS10","2022","F",199950
"LS10 1HN","LS10","2022","F",145000
"BD10 8AW","BD10","2022","F",39000
"HG5 9JA","HG5","2022","O",80000
"TS13 5AD","TS13","2022","O",120000
"HG3 3HA","HG3","2022","O",775000
"BD20 6RL","BD20","2022","T",179995
"LS10 1HF","LS10","2022","F",164500
"LS10 1HQ","LS10","2022","F",180000
"LS18 5NG","LS18","2022","F",162500
"BD10 0LP","BD10","2022","F",2e+05
"HD7 5UN","HD7","2022","F",89950
"BD22 8LE","BD22","2022","F",167500
"LS26 8LQ","LS26","2022","F",130000
"BD20 6PP","BD20","2022","F",115000
"LS18 5GY","LS18","2022","F",170000
"LS27 8ZJ","LS27","2022","F",208000
"LS14 1AD","LS14","2022","F",158000
"LS29 6FE","LS29","2022","F",138000
"LS6 1FH","LS6","2022","F",275000
"LS1 4GQ","LS1","2022","F",166000
"LS18 4GS","LS18","2022","F",175000
"LS29 6FE","LS29","2022","F",79950
"HD7 5UW","HD7","2022","F",149950
"LS12 4EP","LS12","2022","F",138000
"BD13 3LX","BD13","2022","T",480000
"LS27 0RA","LS27","2022","F",110000
"LS11 8LR","LS11","2022","F",120000
"LS12 3DH","LS12","2022","F",125000
"WF9 1AF","WF9","2022","T",227000
"LS13 4BG","LS13","2022","F",122000
"LS27 0RA","LS27","2022","F",98000
"WF7 5LU","WF7","2022","F",70000
"HD3 4ZW","HD3","2022","F",90000
"BD10 8LR","BD10","2022","F",90000
"LS6 2AB","LS6","2022","F",275000
"LS27 9AU","LS27","2022","F",46000
"DN2 4SE","DN2","2022","O",1650000
"BD13 3JN","BD13","2022","F",45000
"HD4 7BX","HD4","2022","T",199250
"BD20 0ET","BD20","2022","F",145000
"LS10 1HR","LS10","2022","F",147500
"LS9 0DS","LS9","2022","F",160000
"LS9 0DS","LS9","2022","F",175000
"YO23 7DQ","YO23","2022","T",250000
"OX44 9JB","OX44","2022","T",365000
"HX2 6RL","HX2","2022","F",183000
"BD10 0LP","BD10","2022","F",220000
"LA2 7HR","LA2","2022","T",135000
"HG3 4LA","HG3","2022","F",124000
"YO14 0HZ","YO14","2022","F",180000
"HG3 2GL","HG3","2022","S",290000
"LS8 1JG","LS8","2022","F",195000
"LS22 4HS","LS22","2022","T",695000
"HX2 6TW","HX2","2022","F",143000
"LS27 9AW","LS27","2022","F",160000
"BD11 1DB","BD11","2022","F",19750
"BD10 0LP","BD10","2022","F",160000
"YO13 0QR","YO13","2022","D",420000
"YO24 1UB","YO24","2022","F",190000
"LS27 0LR","LS27","2022","F",96000
"LS27 8EB","LS27","2022","F",70000
"LA6 3DF","LA6","2022","S",245000
"YO23 3QP","YO23","2022","T",9e+05
"YO7 1GT","YO7","2022","F",209950
"YO17 9EU","YO17","2022","F",140000
"YO17 6RL","YO17","2022","T",232000
"WF13 4AA","WF13","2022","F",54950
"HD3 4GZ","HD3","2022","F",108000
"LS13 4LD","LS13","2022","F",138000
"LS18 5NG","LS18","2022","F",167000
"HD3 4ZW","HD3","2022","F",99000
"HD3 4ZW","HD3","2022","F",97000
"LS27 8BJ","LS27","2022","F",70000
"LS27 8BJ","LS27","2022","F",94500
"BD22 9NP","BD22","2022","T",351000
"BD2 3DG","BD2","2022","F",95000
"HX2 7UW","HX2","2022","F",215000
"LS20 9BW","LS20","2022","F",138000
"HX3 6PG","HX3","2022","F",120000
"HX4 0HG","HX4","2022","F",182500
"HX4 0BG","HX4","2022","S",520000
"LS27 8LD","LS27","2022","F",110000
"BD7 1RB","BD7","2022","F",170000
"HD9 2AJ","HD9","2022","F",92000
"HX6 4HT","HX6","2022","F",152000
"HX6 4HT","HX6","2022","F",116000
"BD22 9AG","BD22","2022","T",325000
"LS13 1QB","LS13","2022","F",145000
"BD10 0PN","BD10","2022","F",570000
"WF9 3HB","WF9","2022","T",52500
"BD20 9PD","BD20","2022","F",73000
"LS20 9BR","LS20","2022","F",255000
"LS11 8LR","LS11","2022","F",85000
"LS1 4GQ","LS1","2022","F",160000
"WF3 2FF","WF3","2022","F",125000
"LS26 8JH","LS26","2022","F",160000
"LS26 8AF","LS26","2022","T",350000
"LS10 1HN","LS10","2022","F",136500
"DN12 1EX","DN12","2022","F",85000
"HX6 4RZ","HX6","2022","F",225000
"LS10 1HP","LS10","2022","F",225000
"BD22 0HY","BD22","2022","S",680500
"LS10 1HN","LS10","2022","F",255000
"BD17 7HG","BD17","2022","F",134000
"LS8 1JF","LS8","2022","F",320000
"LS10 1HG","LS10","2022","F",4e+05
"BD20 5AG","BD20","2022","F",84500
"LS18 5DU","LS18","2022","T",325000
"S65 4NS","S65","2022","F",220000
"DN11 9FA","DN11","2022","T",4e+05
"S35 0FU","S35","2022","T",220000
"S36 8YQ","S36","2022","T",130000
"DN12 3FA","DN12","2022","D",395000
"S65 4NS","S65","2022","F",285000
"LS29 6GU","LS29","2022","F",475000
"BD20 8AB","BD20","2022","F",169950
"LS10 4FT","LS10","2022","F",115000
"LS27 0PQ","LS27","2022","T",231000
"WF3 2GD","WF3","2022","F",115000
"BD10 8DF","BD10","2022","F",179950
"YO62 6AY","YO62","2022","S",1e+05
"YO51 9ES","YO51","2022","S",495000
"YO32 9LU","YO32","2022","F",170000
"DN8 5BB","DN8","2022","F",90000
"S65 4NS","S65","2022","F",240000
"S75 6GD","S75","2022","D",390000
"LS10 4FY","LS10","2022","F",130000
"S72 8LP","S72","2022","T",132000
"HG3 2GP","HG3","2022","F",225000
"OX18 2PQ","OX18","2022","S",660100
"S75 3LT","S75","2022","F",112000
"S75 3TU","S75","2022","F",150000
"S75 3HZ","S75","2022","F",165000
"YO17 6SP","YO17","2022","S",350000
"DN4 7PG","DN4","2022","F",107000
"S36 6BZ","S36","2022","F",155000
"YO60 7PZ","YO60","2022","S",350000
"YO22 4RQ","YO22","2022","F",275000
"S60 4JT","S60","2022","F",181950
"S35 9ZQ","S35","2022","F",1e+05
"S36 1BJ","S36","2022","F",133750
"DN5 0QU","DN5","2022","T",104000
"DN11 0HB","DN11","2022","F",85000
"YO61 3HT","YO61","2022","S",246000
"YO17 6RL","YO17","2022","T",223000
"DN7 6HP","DN7","2022","F",102000
"S7 2LB","S7","2022","F",199500
"DN5 9LN","DN5","2022","F",45000
"YO62 5AF","YO62","2022","F",285000
"YO32 2QX","YO32","2022","F",150000
"YO30 1AJ","YO30","2022","T",3e+05
"BD20 7EF","BD20","2022","F",195000
"YO32 9TB","YO32","2022","F",175000
"YO8 9RU","YO8","2022","F",123000
"S66 1EG","S66","2022","F",290000
"DN7 6HP","DN7","2022","F",1e+05
"OX3 8FW","OX3","2022","F",275000
"OX27 8AD","OX27","2022","O",250000
"OX12 7FA","OX12","2022","F",190000
"TS13 5LP","TS13","2022","T",267000
"YO19 5LD","YO19","2022","T",5e+05
"YO62 7TN","YO62","2022","F",5e+05
"S2 5AS","S2","2022","F",170000
"OX27 8AE","OX27","2022","T",950000
"YO60 6NU","YO60","2022","T",475000
"DN4 0DD","DN4","2022","F",46000
"YO23 3AA","YO23","2022","F",325000
"LA6 3BJ","LA6","2022","T",160000
"S2 5AY","S2","2022","F",160000
"LS22 5HG","LS22","2022","O",950000
"HG4 4DZ","HG4","2022","S",3e+05
"YO61 3GP","YO61","2022","F",282500
"YO62 4DG","YO62","2022","T",345000
"BD20 7BW","BD20","2022","O",265000
"OX4 6TU","OX4","2022","O",3920000
"S63 0BF","S63","2022","O",174000
"DL10 6DN","DL10","2022","T",160000
"LS10 1HR","LS10","2022","F",230000
"LS18 5BS","LS18","2022","F",171000
"HD7 5UN","HD7","2022","F",72500
"HX3 6PG","HX3","2022","F",65000
"HD3 4ZQ","HD3","2022","F",73000
"LS15 7JY","LS15","2022","F",105000
"BD13 5EG","BD13","2022","T",139000
"S36 7AB","S36","2022","F",160000
"S36 7AB","S36","2022","F",177500
"S66 3QS","S66","2022","F",128000
"S35 2PY","S35","2022","O",642000
"S36 2UA","S36","2022","O",57000
"DN9 3GT","DN9","2022","F",77500
"DN9 3GT","DN9","2022","F",115000
"BD15 0DA","BD15","2022","D",175000
"LS10 1PT","LS10","2022","F",130000
"HX6 3JN","HX6","2022","F",120000
"DN4 0DD","DN4","2022","F",52500
"LS18 5NQ","LS18","2022","F",225000
"HD6 4FS","HD6","2022","F",81000
"HX3 6PG","HX3","2022","F",76000
"HD3 4ZW","HD3","2022","F",140000
"S63 7GG","S63","2022","F",42000
"DN5 7SY","DN5","2022","S",155000
"S35 9ZQ","S35","2022","F",102000
"DN4 7NA","DN4","2022","F",130000
"S73 9HQ","S73","2022","D",390000
"S62 5AH","S62","2022","T",117500
"LS19 7LX","LS19","2022","O",132500
"LS19 7LX","LS19","2022","O",125000
"LS19 7LX","LS19","2022","O",170000
"LS19 7LX","LS19","2022","O",257880
"LS19 7LX","LS19","2022","O",251580
"LS19 7LX","LS19","2022","O",277896
"LS19 7LX","LS19","2022","O",320000
"S36 8YW","S36","2022","F",112500
"TS9 5JZ","TS9","2022","O",440000
"YO14 0HW","YO14","2022","F",135000
"LS25 6AA","LS25","2022","F",152000
"YO61 3EQ","YO61","2022","O",550000
"S75 4PB","S75","2022","F",149950
"DN6 0QU","DN6","2022","F",75500
"LS19 6AJ","LS19","2022","F",167000
"WF12 9BQ","WF12","2022","D",95000
"BD10 0NY","BD10","2022","F",172000
"HX4 0HQ","HX4","2022","F",95000
"LS20 8LY","LS20","2022","F",164000
"DN3 1EP","DN3","2022","T",168000
"S70 5US","S70","2022","F",195000
"S36 1BJ","S36","2022","F",119000
"S36 1BJ","S36","2022","F",115000
"LS6 2AB","LS6","2022","F",255000
"LS10 1HF","LS10","2022","F",242500
"HX2 6RL","HX2","2022","F",190000
"HD6 4FR","HD6","2022","F",82000
"HX2 6RL","HX2","2022","F",192000
"BD20 5AG","BD20","2022","F",99950
"BD20 5AG","BD20","2022","F",103000
"LS27 8ZJ","LS27","2022","F",326500
"DN5 0QU","DN5","2022","T",122000
"S36 8YB","S36","2022","D",460000
"BD20 7LA","BD20","2022","S",232000
"LS10 1HR","LS10","2022","F",210000
"HD7 5UN","HD7","2022","F",79500
"HD7 5UN","HD7","2022","F",1e+05
"LS18 5NG","LS18","2022","F",170000
"BD22 8RB","BD22","2022","F",170000
"BD20 0ET","BD20","2022","F",155000
"LS13 3JX","LS13","2022","F",65000
"S75 4BX","S75","2022","F",510000
"LS10 1HR","LS10","2022","F",220000
"HD7 5UN","HD7","2022","F",187500
"LS18 4DF","LS18","2022","F",209000
"HD9 6RE","HD9","2022","D",790000
"LS28 6NE","LS28","2022","O",1291999
"YO30 1AJ","YO30","2022","T",280000
"WF7 6NX","WF7","2022","O",235000
"LS24 9PB","LS24","2022","T",255000
"LS20 8EU","LS20","2022","F",155000
"BD20 6RY","BD20","2022","T",220000
"BD13 3AZ","BD13","2022","T",215000
"HD9 1RJ","HD9","2022","F",2e+05
"HD9 6PG","HD9","2022","T",110000
"HD3 4ZW","HD3","2022","F",1e+05
"HD7 5UN","HD7","2022","F",160000
"HD7 5UW","HD7","2022","F",105000
"LS27 8BJ","LS27","2022","F",86999
"YO60 6RP","YO60","2022","S",282777
"RG8 7HL","RG8","2022","T",6e+05
"LS12 5DT","LS12","2022","T",322500
"LS29 6QX","LS29","2022","F",150000
"LS12 3DL","LS12","2022","T",92500
"LS29 6GE","LS29","2022","F",240000
"YO10 4QG","YO10","2022","F",207000
"OX12 8LA","OX12","2022","T",327000
"YO23 7AE","YO23","2022","T",320000
"LS21 1NH","LS21","2022","T",890000
"LS13 4LD","LS13","2022","F",142500
"HD7 5UW","HD7","2022","F",110000
"HD7 5UW","HD7","2022","F",91500
"YO62 6DP","YO62","2022","S",385000
"OX5 2UA","OX5","2022","T",5e+05
"LS13 4LD","LS13","2022","F",135000
"LS16 8ET","LS16","2022","F",2e+05
"YO17 6RW","YO17","2022","S",207000
"YO7 1JN","YO7","2022","F",2e+05
"YO7 3AR","YO7","2022","S",217000
"SN7 7SS","SN7","2022","F",212500
"LS8 2JH","LS8","2022","F",388000
"HD5 9EU","HD5","2022","F",114500
"LS27 8BJ","LS27","2022","F",62000
"BD22 9HL","BD22","2022","T",360000
"LS17 9LW","LS17","2022","T",375000
"LS29 6BS","LS29","2022","F",167500
"OX3 7BA","OX3","2022","F",375000
"LS18 5SR","LS18","2022","F",179950
"YO31 9PN","YO31","2022","F",172000
"HG3 5AF","HG3","2022","T",177000
"HG3 5AF","HG3","2022","T",176000
"OX4 6LR","OX4","2022","F",243000
"RG9 4DP","RG9","2022","S",625000
"YO51 9EH","YO51","2022","T",180000
"YO7 1ST","YO7","2022","F",82000
"YO23 3AA","YO23","2022","F",3e+05
"YO61 3GP","YO61","2022","F",180000
"OX26 5BU","OX26","2022","T",285000
"OX3 0HS","OX3","2022","F",365000
"LS25 5DZ","LS25","2022","S",445000
"HX4 8EJ","HX4","2022","F",152500
"BD17 6AY","BD17","2022","F",136500
"LS7 4NP","LS7","2022","F",190000
"YO8 6YZ","YO8","2022","F",68000
"OX27 8AF","OX27","2022","T",325000
"OX27 8AD","OX27","2022","F",310000
"OX27 8AE","OX27","2022","F",196000
"LS12 3DH","LS12","2022","F",115000
"WF3 2GB","WF3","2022","F",122000
"OX27 8AH","OX27","2022","T",330000
"YO17 9DS","YO17","2022","F",225000
"YO22 5LX","YO22","2022","F",150000
"YO26 8BH","YO26","2022","D",428500
"YO32 2HY","YO32","2022","F",110000
"HD3 4GZ","HD3","2022","F",70000
"LS29 6FE","LS29","2022","F",136500
"BD10 9UQ","BD10","2022","F",108000
"LS6 1FH","LS6","2022","F",272000
"LS29 6RS","LS29","2022","F",215000
"HX4 0HS","HX4","2022","S",408000
"LS27 8GF","LS27","2022","F",96500
"LS29 6GA","LS29","2022","F",66000
"HD3 3LH","HD3","2022","F",122000
"LS26 8JH","LS26","2022","F",190000
"HX4 0HG","HX4","2022","F",246000
"HX4 0HG","HX4","2022","F",290000
"HX7 8QN","HX7","2022","F",195000
